Customer ID,Customer Name,Age,Gender,City,Product ID (ref),Product Name,Brand,Shopping App,Quantity,Unit Selling Price,Total Amount Paid,Purchase Date,Payment Method,Order Status,Customer Rating
CUST00323,Karan Pillai,48,Female,Pune,790,Uniqlo Kids Striped Shorts,Uniqlo,Nykaa Fashion,1,326.004,326,16-02-2025,Wallet,Delivered,3
CUST00324,Kiara Rao,35,Male,Jaipur,832,Zara Unisex Printed Skirt,Zara,Nykaa Fashion,1,1235.7825,1235.78,25-06-2026,Cash on Delivery,Delivered,1
CUST00325,Reyansh Reddy,45,Other,Lucknow,997,Under Armour Kids Classic Shirt,Under Armour,Meesho,1,424.818,424.82,16-10-2025,Credit Card,Shipped,3
CUST00326,Arjun Das,39,Other,Chennai,1021,Zara Men Oversized Kurta,Zara,Myntra,1,493.165,493.17,09-09-2025,Debit Card,Shipped,
CUST00327,Sanya Mehta,21,Other,Chennai,917,Roadster Unisex Regular Fit Co-ord Set,Roadster,Amazon,2,345.683,691.37,09-05-2026,Cash on Delivery,Delivered,4
CUST00328,Myra Joshi,27,Male,Pune,306,W Women Solid Hoodie,W,Snapdeal,2,396.595,793.19,10-04-2026,Net Banking,Delivered,5
CUST00329,Riya Kumar,55,Male,Bengaluru,181,Biba Kids Cotton Jeans,Biba,Meesho,1,386.288,386.29,16-09-2025,Wallet,Returned,
CUST00330,Karan Gupta,30,Other,Chandigarh,929,Calvin Klein Men Casual Shirt,Calvin Klein,Myntra,1,369.24,369.24,08-11-2025,Cash on Delivery,Delivered,5
CUST00331,Neha Chopra,22,Female,Chennai,724,HRX Women Striped Shorts,HRX,Ajio,1,2650.485,2650.49,21-09-2025,Cash on Delivery,Delivered,3
CUST00332,Kiara Iyer,19,Male,Mumbai,1075,Uniqlo Unisex Printed Jeans,Uniqlo,Amazon,1,187.192,187.19,17-10-2025,Cash on Delivery,Cancelled,2
CUST00333,Priya Iyer,21,Male,Lucknow,992,Allen Solly Kids Floral Co-ord Set,Allen Solly,Myntra,1,262.34,262.34,16-12-2025,Wallet,Delivered,1
CUST00334,Priya Nair,52,Other,Chandigarh,939,Allen Solly Kids Ripped Hoodie,Allen Solly,Nykaa Fashion,1,398.496,398.5,29-01-2025,Credit Card,Delivered,5
CUST00335,Vivaan Kapoor,43,Other,Surat,268,Puma Unisex Solid T-Shirt,Puma,Flipkart,1,2888.35,2888.35,28-02-2025,Net Banking,Shipped,1
CUST00336,Sai Shah,39,Female,Lucknow,106,Biba Kids Slim Fit Blazer,Biba,Snapdeal,1,389.004,389,14-01-2025,UPI,Delivered,5
CUST00337,Vihaan Chopra,39,Male,Delhi,352,Calvin Klein Unisex Cotton Jeans,Calvin Klein,Nykaa Fashion,1,311.252,311.25,27-05-2025,Cash on Delivery,Shipped,2
CUST00338,Neha Joshi,45,Female,Jaipur,77,Allen Solly Men Printed Sweater,Allen Solly,Meesho,2,320.04,640.08,07-06-2025,Wallet,Returned,5
CUST00339,Aadhya Shah,34,Other,Ahmedabad,1075,Uniqlo Unisex Printed Jeans,Uniqlo,Amazon,2,187.192,374.38,13-11-2025,Wallet,Shipped,
CUST00340,Varun Agarwal,35,Female,Jaipur,141,Van Heusen Women Cotton Jeans,Van Heusen,Myntra,1,473.745,473.75,16-05-2025,Debit Card,Delivered,
CUST00341,Meera Singh,41,Male,Surat,337,Roadster Women Graphic T-Shirt,Roadster,Nykaa Fashion,2,466.99,933.98,03-04-2025,UPI,Returned,3
CUST00342,Ayaan Verma,52,Other,Pune,524,Zara Unisex Denim Kurta,Zara,Ajio,1,370.504,370.5,23-09-2025,Cash on Delivery,Delivered,3
CUST00343,Diya Kumar,51,Male,Chennai,319,Calvin Klein Kids Oversized Sweater,Calvin Klein,Snapdeal,1,369.62,369.62,29-03-2026,Net Banking,Delivered,5
CUST00344,Amit Malhotra,31,Female,Indore,224,Uniqlo Kids Denim Track Pants,Uniqlo,Myntra,1,1075.992,1075.99,16-01-2025,UPI,Shipped,5
CUST00345,Neha Verma,32,Other,Kolkata,240,Roadster Men Classic Shorts,Roadster,Tata CLiQ,1,473.344,473.34,18-08-2025,UPI,Delivered,1
CUST00346,Sara Chopra,33,Male,Chennai,1031,Nike Unisex Ripped Jacket,Nike,Flipkart,2,198.228,396.46,12-03-2026,Wallet,Delivered,4
CUST00347,Nikhil Reddy,54,Male,Ahmedabad,596,Zara Unisex Slim Fit T-Shirt,Zara,Meesho,1,2843.4315,2843.43,20-05-2025,Debit Card,Delivered,2
CUST00348,Karan Sharma,49,Male,Bengaluru,294,Gap Kids Denim T-Shirt,Gap,Tata CLiQ,1,282.822,282.82,09-04-2026,Credit Card,Returned,1
CUST00349,Isha Joshi,20,Female,Bengaluru,264,Biba Men Printed Saree,Biba,Flipkart,1,409.854,409.85,01-11-2025,Wallet,Delivered,2
CUST00350,Ishaan Sharma,26,Female,Bengaluru,337,Roadster Women Graphic T-Shirt,Roadster,Nykaa Fashion,1,466.99,466.99,10-04-2025,Credit Card,Delivered,5
CUST00351,Sai Chopra,39,Other,Chandigarh,492,Uniqlo Men Printed Saree,Uniqlo,Snapdeal,1,245.16,245.16,10-12-2025,UPI,Returned,4
CUST00352,Priya Sharma,20,Male,Jaipur,365,Biba Kids Solid Track Pants,Biba,Snapdeal,1,466.902,466.9,17-03-2026,Wallet,Delivered,1
CUST00353,Vihaan Mehta,22,Male,Delhi,180,H&M Men Relaxed Fit Shorts,H&M,Nykaa Fashion,1,1188.016,1188.02,23-06-2026,Net Banking,Delivered,3
CUST00354,Aadhya Agarwal,27,Other,Nagpur,106,Biba Kids Slim Fit Blazer,Biba,Snapdeal,1,389.004,389,27-06-2026,Debit Card,Shipped,5
CUST00355,Arjun Joshi,31,Male,Nagpur,31,W Unisex Relaxed Fit T-Shirt,W,Myntra,1,409.2725,409.27,01-07-2025,UPI,Delivered,4
CUST00356,Arjun Verma,30,Other,Mumbai,424,Van Heusen Unisex Classic Dress,Van Heusen,Myntra,1,437.68,437.68,07-01-2026,Debit Card,Delivered,5
CUST00357,Aditya Malhotra,52,Female,Jaipur,434,Forever 21 Unisex Solid T-Shirt,Forever 21,Ajio,1,406.731,406.73,03-10-2025,Net Banking,Delivered,5
CUST00358,Divya Chopra,42,Male,Kolkata,394,Roadster Kids Ripped Hoodie,Roadster,Tata CLiQ,1,213.848,213.85,27-05-2025,Wallet,Delivered,4
CUST00359,Simran Nair,42,Male,Bhopal,917,Roadster Unisex Regular Fit Co-ord Set,Roadster,Amazon,1,345.683,345.68,30-03-2025,Cash on Delivery,Shipped,1
CUST00360,Vihaan Rao,53,Female,Surat,394,Roadster Kids Ripped Hoodie,Roadster,Tata CLiQ,1,213.848,213.85,20-11-2025,Net Banking,Returned,1
CUST00361,Meera Kapoor,50,Female,Lucknow,106,Biba Kids Slim Fit Blazer,Biba,Snapdeal,1,389.004,389,29-08-2025,Wallet,Shipped,5
CUST00362,Neha Gupta,43,Other,Hyderabad,823,Puma Kids Denim Co-ord Set,Puma,Flipkart,1,171.78,171.78,26-11-2025,UPI,Cancelled,
CUST00363,Aadhya Shah,34,Female,Chandigarh,747,Biba Men Slim Fit Sweater,Biba,Meesho,3,3358.208,10074.62,23-12-2025,Cash on Delivery,Returned,5
CUST00364,Aadhya Patel,22,Other,Chennai,1028,Forever 21 Men Ripped Jacket,Forever 21,Meesho,1,333.375,333.38,23-06-2025,Debit Card,Delivered,3
CUST00365,Ishaan Malhotra,29,Other,Bhopal,830,H&M Men Oversized Shirt,H&M,Nykaa Fashion,3,824.14,2472.42,14-02-2025,Debit Card,Delivered,5
CUST00366,Rahul Singh,44,Male,Nagpur,1031,Nike Unisex Ripped Jacket,Nike,Flipkart,1,198.228,198.23,09-01-2026,Debit Card,Cancelled,
CUST00367,Yash Das,46,Other,Delhi,917,Roadster Unisex Regular Fit Co-ord Set,Roadster,Amazon,1,345.683,345.68,02-04-2026,Wallet,Delivered,5
CUST00368,Meera Kumar,51,Male,Mumbai,720,Zara Men Cotton Sweater,Zara,Tata CLiQ,1,462.445,462.44,16-05-2026,Cash on Delivery,Cancelled,4
CUST00369,Pooja Bansal,39,Female,Hyderabad,197,Biba Kids Slim Fit Skirt,Biba,Tata CLiQ,1,419.482,419.48,01-01-2025,Cash on Delivery,Delivered,1
CUST00370,Diya Das,52,Female,Chandigarh,633,Calvin Klein Kids Striped Shirt,Calvin Klein,Snapdeal,1,399.9,399.9,29-09-2025,Net Banking,Delivered,
CUST00371,Nikhil Gupta,30,Male,Kolkata,23,Adidas Men Regular Fit Kurta,Adidas,Meesho,1,616.199,616.2,16-01-2026,UPI,Cancelled,5
CUST00372,Amit Joshi,20,Other,Indore,536,H&M Kids Relaxed Fit Saree,H&M,Meesho,1,380.2045,380.2,18-03-2026,Wallet,Returned,4
CUST00373,Neha Iyer,42,Other,Bengaluru,482,Tommy Hilfiger Kids Printed Trousers,Tommy Hilfiger,Amazon,1,2555.13,2555.13,17-01-2026,UPI,Cancelled,4
CUST00374,Karan Gupta,23,Female,Kolkata,929,Calvin Klein Men Casual Shirt,Calvin Klein,Myntra,1,369.24,369.24,24-05-2026,Wallet,Shipped,1
CUST00375,Reyansh Pillai,54,Female,Chandigarh,352,Calvin Klein Unisex Cotton Jeans,Calvin Klein,Nykaa Fashion,2,311.252,622.5,23-03-2026,Net Banking,Delivered,3
CUST00376,Arjun Malhotra,43,Female,Bengaluru,379,Uniqlo Women Formal Saree,Uniqlo,Amazon,2,299.838,599.68,10-01-2025,Wallet,Delivered,4
CUST00377,Sanya Agarwal,20,Other,Hyderabad,106,Biba Kids Slim Fit Blazer,Biba,Snapdeal,2,389.004,778.01,01-02-2026,Net Banking,Delivered,2
CUST00378,Aadhya Gupta,54,Male,Delhi,380,Gap Men Ripped Sweater,Gap,Meesho,2,162.292,324.58,09-08-2025,Cash on Delivery,Delivered,1
CUST00379,Priya Mehta,48,Male,Jaipur,352,Calvin Klein Unisex Cotton Jeans,Calvin Klein,Nykaa Fashion,1,311.252,311.25,24-05-2025,Net Banking,Shipped,1
CUST00380,Ishaan Mehta,39,Male,Jaipur,1079,Under Armour Kids Cotton Blazer,Under Armour,Flipkart,1,970.24,970.24,09-10-2025,Cash on Delivery,Delivered,2
CUST00381,Rohan Rao,34,Other,Bhopal,633,Calvin Klein Kids Striped Shirt,Calvin Klein,Snapdeal,1,399.9,399.9,08-06-2026,Net Banking,Cancelled,1
CUST00382,Riya Das,33,Female,Indore,1186,Under Armour Women Slim Fit Co-ord Set,Under Armour,Myntra,1,160.588,160.59,21-09-2025,Debit Card,Delivered,3
CUST00383,Vihaan Reddy,52,Other,Chennai,478,Adidas Men Oversized Blazer,Adidas,Snapdeal,3,2983.916,8951.75,16-05-2026,Wallet,Returned,3
CUST00384,Pooja Mehta,30,Female,Chandigarh,1073,Levi's Women Ripped Track Pants,Levi's,Amazon,1,360.876,360.88,22-02-2025,Wallet,Delivered,1
CUST00385,Divya Gupta,44,Other,Bhopal,720,Zara Men Cotton Sweater,Zara,Tata CLiQ,1,462.445,462.44,13-08-2025,Net Banking,Delivered,4
CUST00386,Isha Pillai,47,Female,Chandigarh,751,Tommy Hilfiger Unisex Casual Saree,Tommy Hilfiger,Ajio,1,277.795,277.8,28-07-2025,UPI,Delivered,5
CUST00387,Ayaan Verma,26,Male,Bhopal,505,Puma Men Oversized Jacket,Puma,Snapdeal,1,468.736,468.74,15-01-2025,Wallet,Returned,3
CUST00388,Nikhil Iyer,36,Male,Jaipur,1176,Adidas Women Cotton Jacket,Adidas,Tata CLiQ,1,3850.888,3850.89,31-07-2025,Cash on Delivery,Delivered,5
CUST00389,Reyansh Reddy,23,Male,Kolkata,505,Puma Men Oversized Jacket,Puma,Snapdeal,2,468.736,937.47,21-09-2025,Wallet,Delivered,5
CUST00390,Ishaan Verma,26,Male,Bengaluru,398,W Kids Slim Fit Track Pants,W,Meesho,1,1693.6075,1693.61,27-08-2025,Cash on Delivery,Shipped,5
CUST00391,Ishaan Das,34,Female,Jaipur,1191,Van Heusen Men Regular Fit Co-ord Set,Van Heusen,Meesho,1,1160.7635,1160.76,25-08-2025,Net Banking,Delivered,5
CUST00392,Amit Patel,36,Male,Surat,47,Van Heusen Women Casual Shirt,Van Heusen,Ajio,1,431.681,431.68,22-07-2025,Net Banking,Delivered,3
CUST00393,Rahul Mehta,43,Male,Mumbai,209,H&M Kids Denim Blazer,H&M,Myntra,1,832.711,832.71,04-08-2025,Wallet,Returned,
CUST00394,Arjun Das,49,Female,Mumbai,480,Levi's Kids Solid Co-ord Set,Levi's,Myntra,1,276.14,276.14,06-04-2025,Credit Card,Delivered,4
CUST00395,Riya Shah,55,Other,Indore,503,Forever 21 Unisex Solid Hoodie,Forever 21,Myntra,1,366.912,366.91,27-04-2026,Debit Card,Shipped,4
CUST00396,Riya Verma,55,Other,Delhi,746,Biba Men Solid Blazer,Biba,Nykaa Fashion,1,3031.743,3031.74,19-07-2025,Credit Card,Cancelled,4
CUST00397,Vihaan Kumar,39,Female,Ahmedabad,306,W Women Solid Hoodie,W,Snapdeal,1,396.595,396.6,08-01-2026,Credit Card,Delivered,4
CUST00398,Arjun Agarwal,47,Male,Nagpur,790,Uniqlo Kids Striped Shorts,Uniqlo,Nykaa Fashion,2,326.004,652.01,15-06-2025,Cash on Delivery,Delivered,5
CUST00399,Aditya Verma,20,Other,Lucknow,319,Calvin Klein Kids Oversized Sweater,Calvin Klein,Snapdeal,1,369.62,369.62,16-05-2025,Net Banking,Returned,5
CUST00400,Arjun Joshi,28,Female,Bengaluru,587,Calvin Klein Unisex Printed Shirt,Calvin Klein,Meesho,1,465.728,465.73,06-12-2025,UPI,Shipped,5
CUST00401,Riya Patel,34,Male,Delhi,589,Van Heusen Kids Regular Fit Co-ord Set,Van Heusen,Nykaa Fashion,1,2279.034,2279.03,06-06-2025,Net Banking,Delivered,
CUST00402,Divya Singh,38,Female,Pune,1031,Nike Unisex Ripped Jacket,Nike,Flipkart,1,198.228,198.23,13-02-2025,Cash on Delivery,Delivered,5
CUST00403,Priya Das,43,Other,Pune,495,HRX Unisex Formal Shorts,HRX,Snapdeal,1,1162.43,1162.43,29-05-2026,Credit Card,Delivered,1
CUST00404,Reyansh Verma,49,Other,Lucknow,602,Forever 21 Women Solid Blazer,Forever 21,Nykaa Fashion,1,305.344,305.34,23-08-2025,UPI,Shipped,3
CUST00405,Ishaan Nair,19,Female,Kolkata,992,Allen Solly Kids Floral Co-ord Set,Allen Solly,Myntra,1,262.34,262.34,26-10-2025,Cash on Delivery,Delivered,2
CUST00406,Isha Iyer,33,Other,Indore,493,Van Heusen Women Cotton Trousers,Van Heusen,Tata CLiQ,1,418.95,418.95,05-03-2025,Credit Card,Delivered,5
CUST00407,Reyansh Verma,31,Other,Indore,383,Puma Women Regular Fit Shorts,Puma,Snapdeal,2,371.61,743.22,07-11-2025,Debit Card,Delivered,5
CUST00408,Diya Sharma,38,Female,Indore,917,Roadster Unisex Regular Fit Co-ord Set,Roadster,Amazon,1,345.683,345.68,08-09-2025,Credit Card,Cancelled,
CUST00409,Ananya Patel,40,Male,Pune,775,Zara Kids Formal T-Shirt,Zara,Flipkart,1,385.389,385.39,06-12-2025,Wallet,Delivered,1
CUST00410,Meera Verma,49,Other,Indore,47,Van Heusen Women Casual Shirt,Van Heusen,Ajio,1,431.681,431.68,06-03-2025,Credit Card,Shipped,1
CUST00411,Pooja Chopra,23,Other,Nagpur,542,Levi's Kids Classic Sweater,Levi's,Meesho,2,2412.917,4825.83,16-06-2025,Net Banking,Cancelled,5
CUST00412,Krishna Nair,37,Male,Nagpur,1021,Zara Men Oversized Kurta,Zara,Myntra,2,493.165,986.33,18-06-2025,Net Banking,Delivered,
CUST00413,Riya Pillai,52,Other,Surat,774,W Women Striped Jacket,W,Myntra,2,405.004,810.01,16-09-2025,Credit Card,Delivered,4
CUST00414,Varun Agarwal,33,Female,Lucknow,561,H&M Kids Formal Trousers,H&M,Flipkart,3,589.7045,1769.11,21-02-2025,Net Banking,Cancelled,5
CUST00415,Karan Rao,43,Male,Pune,613,Levi's Kids Cotton Kurta,Levi's,Meesho,2,374.648,749.3,14-12-2025,Wallet,Returned,5
CUST00416,Riya Sharma,37,Female,Lucknow,492,Uniqlo Men Printed Saree,Uniqlo,Snapdeal,1,245.16,245.16,02-05-2026,Net Banking,Delivered,4
CUST00417,Varun Patel,39,Other,Pune,524,Zara Unisex Denim Kurta,Zara,Ajio,1,370.504,370.5,23-04-2026,Cash on Delivery,Delivered,4
CUST00418,Karan Gupta,35,Male,Nagpur,207,Van Heusen Men Striped Shirt,Van Heusen,Meesho,2,2259.124,4518.25,05-09-2025,UPI,Delivered,1
CUST00419,Amit Kumar,42,Female,Chennai,523,W Women Casual Jeans,W,Meesho,1,549.196,549.2,21-06-2025,Credit Card,Delivered,5
CUST00420,Riya Kapoor,38,Other,Indore,125,Gap Kids Casual Shorts,Gap,Nykaa Fashion,1,2000.352,2000.35,16-06-2025,Net Banking,Returned,1
CUST00421,Aarav Kumar,24,Male,Ahmedabad,196,Allen Solly Men Cotton Jacket,Allen Solly,Meesho,1,426.192,426.19,14-09-2025,Wallet,Delivered,2
CUST00422,Simran Rao,26,Female,Surat,393,H&M Unisex Formal Jeans,H&M,Flipkart,1,387.01,387.01,06-12-2025,Net Banking,Delivered,4
CUST00423,Pooja Das,42,Other,Indore,720,Zara Men Cotton Sweater,Zara,Tata CLiQ,1,462.445,462.44,26-05-2026,Net Banking,Delivered,1
CUST00424,Vihaan Singh,53,Female,Ahmedabad,633,Calvin Klein Kids Striped Shirt,Calvin Klein,Snapdeal,1,399.9,399.9,05-06-2025,Wallet,Returned,5
CUST00425,Aditya Mehta,48,Male,Mumbai,561,H&M Kids Formal Trousers,H&M,Flipkart,1,589.7045,589.7,28-05-2025,Credit Card,Returned,
CUST00426,Aditya Rao,29,Other,Lucknow,240,Roadster Men Classic Shorts,Roadster,Tata CLiQ,1,473.344,473.34,05-09-2025,Debit Card,Shipped,
CUST00427,Vivaan Chopra,53,Female,Surat,295,Nike Unisex Relaxed Fit Skirt,Nike,Nykaa Fashion,1,191.144,191.14,25-01-2026,Net Banking,Cancelled,5
CUST00428,Kiara Mehta,28,Other,Ahmedabad,330,Puma Women Regular Fit Shorts,Puma,Meesho,2,1234.0445,2468.09,22-12-2025,Credit Card,Delivered,
CUST00429,Vihaan Kumar,37,Other,Jaipur,503,Forever 21 Unisex Solid Hoodie,Forever 21,Myntra,1,366.912,366.91,24-02-2025,Cash on Delivery,Delivered,5
CUST00430,Pooja Kumar,35,Female,Chandigarh,732,Van Heusen Kids Solid Skirt,Van Heusen,Snapdeal,1,1830.069,1830.07,25-11-2025,Net Banking,Delivered,2
CUST00431,Sara Joshi,43,Female,Kolkata,106,Biba Kids Slim Fit Blazer,Biba,Snapdeal,1,389.004,389,01-10-2025,UPI,Delivered,5
CUST00432,Simran Chopra,28,Female,Mumbai,319,Calvin Klein Kids Oversized Sweater,Calvin Klein,Snapdeal,2,369.62,739.24,27-04-2026,Wallet,Returned,5
CUST00433,Arjun Nair,43,Female,Nagpur,232,Calvin Klein Kids Printed Saree,Calvin Klein,Meesho,2,607.12,1214.24,23-10-2025,Wallet,Delivered,4
CUST00434,Sneha Sharma,20,Other,Bhopal,199,Roadster Unisex Graphic Saree,Roadster,Amazon,1,361.764,361.76,29-12-2025,Cash on Delivery,Delivered,4
CUST00435,Myra Gupta,53,Male,Indore,181,Biba Kids Cotton Jeans,Biba,Meesho,2,386.288,772.58,27-02-2026,Wallet,Delivered,4
CUST00436,Ananya Kumar,25,Female,Kolkata,350,Peter England Men Printed Track Pants,Peter England,Myntra,3,557.076,1671.23,16-12-2025,Net Banking,Delivered,5
CUST00437,Karan Joshi,29,Other,Bhopal,240,Roadster Men Classic Shorts,Roadster,Tata CLiQ,1,473.344,473.34,18-06-2026,Net Banking,Cancelled,4
CUST00438,Krishna Reddy,39,Other,Delhi,944,Allen Solly Unisex Cotton Blazer,Allen Solly,Tata CLiQ,1,3670.083,3670.08,30-05-2026,UPI,Shipped,4
CUST00439,Rahul Rao,31,Other,Nagpur,380,Gap Men Ripped Sweater,Gap,Meesho,2,162.292,324.58,16-05-2025,Credit Card,Delivered,4
CUST00440,Simran Singh,36,Male,Nagpur,1038,Biba Kids Striped Saree,Biba,Tata CLiQ,3,1143.338,3430.01,26-01-2026,Debit Card,Delivered,5
CUST00441,Kiara Gupta,50,Female,Lucknow,77,Allen Solly Men Printed Sweater,Allen Solly,Meesho,1,320.04,320.04,13-11-2025,UPI,Delivered,2
CUST00442,Pooja Sharma,51,Male,Delhi,1125,Under Armour Women Printed Track Pants,Under Armour,Ajio,1,889.3,889.3,12-08-2025,UPI,Delivered,3
CUST00443,Sneha Nair,50,Male,Ahmedabad,319,Calvin Klein Kids Oversized Sweater,Calvin Klein,Snapdeal,1,369.62,369.62,03-02-2025,UPI,Returned,5
CUST00444,Ayaan Kapoor,32,Female,Surat,430,Forever 21 Unisex Printed Skirt,Forever 21,Tata CLiQ,1,4617.94,4617.94,28-06-2026,Cash on Delivery,Delivered,4
CUST00445,Isha Das,54,Other,Nagpur,492,Uniqlo Men Printed Saree,Uniqlo,Snapdeal,2,245.16,490.32,27-06-2025,UPI,Shipped,
CUST00446,Kiara Chopra,41,Male,Surat,505,Puma Men Oversized Jacket,Puma,Snapdeal,1,468.736,468.74,26-04-2025,Net Banking,Delivered,
CUST00447,Tanvi Iyer,21,Female,Jaipur,383,Puma Women Regular Fit Shorts,Puma,Snapdeal,1,371.61,371.61,15-03-2025,Wallet,Delivered,3
CUST00448,Rahul Malhotra,47,Male,Chennai,775,Zara Kids Formal T-Shirt,Zara,Flipkart,1,385.389,385.39,17-02-2026,Credit Card,Delivered,4
CUST00449,Arjun Bansal,19,Female,Indore,393,H&M Unisex Formal Jeans,H&M,Flipkart,1,387.01,387.01,21-07-2025,Debit Card,Delivered,
CUST00450,Anika Sharma,19,Male,Chennai,720,Zara Men Cotton Sweater,Zara,Tata CLiQ,1,462.445,462.44,28-09-2025,Cash on Delivery,Delivered,3
CUST00451,Rohan Joshi,37,Male,Mumbai,223,Roadster Men Ripped T-Shirt,Roadster,Flipkart,1,243.248,243.25,30-12-2025,Net Banking,Delivered,5
CUST00452,Reyansh Mehta,24,Male,Chennai,2,W Kids Denim Jeans,W,Myntra,1,455.6595,455.66,13-05-2026,UPI,Delivered,5
CUST00453,Meera Patel,24,Other,Lucknow,434,Forever 21 Unisex Solid T-Shirt,Forever 21,Ajio,1,406.731,406.73,03-08-2025,Debit Card,Delivered,1
CUST00454,Priya Nair,51,Female,Indore,294,Gap Kids Denim T-Shirt,Gap,Tata CLiQ,1,282.822,282.82,14-06-2025,Net Banking,Delivered,3
CUST00455,Aarav Singh,31,Other,Lucknow,141,Van Heusen Women Cotton Jeans,Van Heusen,Myntra,1,473.745,473.75,10-01-2025,UPI,Delivered,1
CUST00456,Isha Pillai,52,Male,Bhopal,536,H&M Kids Relaxed Fit Saree,H&M,Meesho,1,380.2045,380.2,18-04-2026,Net Banking,Shipped,4
CUST00457,Aarav Iyer,31,Female,Kolkata,753,H&M Women Cotton Hoodie,H&M,Flipkart,1,2879.208,2879.21,10-05-2025,Credit Card,Delivered,5
CUST00458,Sneha Gupta,54,Other,Nagpur,997,Under Armour Kids Classic Shirt,Under Armour,Meesho,1,424.818,424.82,23-06-2025,Net Banking,Cancelled,4
CUST00459,Meera Kapoor,27,Male,Chandigarh,223,Roadster Men Ripped T-Shirt,Roadster,Flipkart,1,243.248,243.25,06-03-2025,Wallet,Delivered,4
CUST00460,Aarav Rao,54,Other,Bhopal,492,Uniqlo Men Printed Saree,Uniqlo,Snapdeal,1,245.16,245.16,09-02-2025,Credit Card,Delivered,4
CUST00461,Aarav Verma,47,Male,Kolkata,688,Biba Women Relaxed Fit Kurta,Biba,Myntra,1,360.716,360.72,15-02-2025,Cash on Delivery,Cancelled,5
CUST00462,Sara Verma,27,Female,Mumbai,465,H&M Men Relaxed Fit Kurta,H&M,Amazon,1,386.22,386.22,09-04-2025,Credit Card,Delivered,
CUST00463,Ananya Shah,50,Female,Delhi,71,Allen Solly Men Ripped Dress,Allen Solly,Tata CLiQ,1,292.896,292.9,03-01-2025,UPI,Shipped,1
CUST00464,Sai Bansal,53,Other,Lucknow,1186,Under Armour Women Slim Fit Co-ord Set,Under Armour,Myntra,2,160.588,321.18,21-03-2025,Wallet,Delivered,
CUST00465,Anika Malhotra,43,Other,Mumbai,775,Zara Kids Formal T-Shirt,Zara,Flipkart,1,385.389,385.39,25-01-2025,Credit Card,Shipped,
CUST00466,Varun Reddy,25,Other,Surat,939,Allen Solly Kids Ripped Hoodie,Allen Solly,Nykaa Fashion,1,398.496,398.5,16-03-2026,UPI,Returned,2
CUST00467,Divya Bansal,40,Other,Delhi,939,Allen Solly Kids Ripped Hoodie,Allen Solly,Nykaa Fashion,1,398.496,398.5,14-04-2025,UPI,Delivered,4
CUST00468,Riya Das,36,Male,Ahmedabad,249,Calvin Klein Unisex Floral Co-ord Set,Calvin Klein,Amazon,1,450.72,450.72,16-07-2025,UPI,Delivered,2
CUST00469,Aditya Singh,31,Other,Kolkata,602,Forever 21 Women Solid Blazer,Forever 21,Nykaa Fashion,1,305.344,305.34,04-08-2025,Wallet,Shipped,2
CUST00470,Vivaan Verma,19,Other,Surat,524,Zara Unisex Denim Kurta,Zara,Ajio,1,370.504,370.5,26-02-2025,Credit Card,Returned,4
CUST00471,Sneha Nair,26,Female,Indore,480,Levi's Kids Solid Co-ord Set,Levi's,Myntra,1,276.14,276.14,30-01-2025,Debit Card,Delivered,2
CUST00472,Ananya Malhotra,28,Other,Surat,1001,Uniqlo Women Slim Fit Trousers,Uniqlo,Myntra,2,1555.096,3110.19,30-11-2025,Debit Card,Shipped,4
CUST00473,Aarav Chopra,52,Male,Chennai,917,Roadster Unisex Regular Fit Co-ord Set,Roadster,Amazon,1,345.683,345.68,03-12-2025,UPI,Shipped,4
CUST00474,Karan Gupta,52,Male,Delhi,939,Allen Solly Kids Ripped Hoodie,Allen Solly,Nykaa Fashion,2,398.496,796.99,18-11-2025,Net Banking,Cancelled,5
CUST00475,Pooja Gupta,52,Male,Ahmedabad,31,W Unisex Relaxed Fit T-Shirt,W,Myntra,1,409.2725,409.27,24-02-2025,Wallet,Cancelled,
CUST00476,Myra Chopra,51,Other,Indore,1171,Gap Unisex Slim Fit Jeans,Gap,Amazon,1,2248.51,2248.51,06-08-2025,Credit Card,Delivered,1
CUST00477,Sara Chopra,25,Male,Lucknow,997,Under Armour Kids Classic Shirt,Under Armour,Meesho,1,424.818,424.82,20-06-2025,Wallet,Cancelled,4
CUST00478,Sanya Iyer,39,Female,Mumbai,613,Levi's Kids Cotton Kurta,Levi's,Meesho,2,374.648,749.3,03-08-2025,Wallet,Delivered,3
CUST00479,Arjun Shah,22,Other,Kolkata,503,Forever 21 Unisex Solid Hoodie,Forever 21,Myntra,1,366.912,366.91,10-03-2025,Cash on Delivery,Delivered,2
CUST00480,Pooja Gupta,27,Other,Delhi,259,Zara Unisex Striped Jacket,Zara,Ajio,1,301.294,301.29,07-06-2026,Wallet,Delivered,5
CUST00481,Diya Singh,34,Female,Kolkata,196,Allen Solly Men Cotton Jacket,Allen Solly,Meesho,1,426.192,426.19,27-06-2025,Net Banking,Cancelled,2
CUST00482,Varun Mehta,38,Male,Mumbai,240,Roadster Men Classic Shorts,Roadster,Tata CLiQ,2,473.344,946.69,20-08-2025,UPI,Shipped,4
CUST00483,Neha Mehta,35,Other,Mumbai,428,Zara Women Graphic Kurta,Zara,Amazon,1,565.5445,565.54,02-04-2025,Credit Card,Shipped,4
